,address,title,date,content
453,https://saudiembassy.net/press-release/saudi-arabia-celebrates-80th-national-day,Saudi Arabia Celebrates 80th National Day,"September 23, 2010","(WASHINGTON, DC) – Today, the Kingdom of Saudi Arabia celebrates its 80th (according to the Hijra calendar) anniversary of the foundation of the Saudi state by King Abdulaziz Al-Saud in 1932.“On the occasion of our 80th National Day, Saudi Arabia is proud of its accomplishments. The Kingdom will continue to be a source of global energy, promote regional security and diplomacy, and foster social development around the world. We welcome Secretary Clinton’s warm remarks, and will continue to partner with the United States to address the key issues our two countries face,” stated Saudi Ambassador to the United States, Adel bin Ahmed Al-Jubeir.To commemorate Saudi Arabia’s National Day, U.S. Secretary of State Hillary Clinton lauded the leadership of Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz saying, “King Abdullah’s leadership on key challenges, from developing the Kingdom’s institutions and economy to establishing an enduring dialogue promoting moderation and tolerance, has put Saudi Arabia and the region on a path towards a stronger, more prosperous, and more secure future.”Today also marks the first anniversary of the inauguration of the King Abdullah University of Science and Technology (KAUST), the only international graduate-level research university of its kind.For more information on the history of the Kingdom of Saudi Arabia please visit www.saudiembassy.net or follow the Embassy on Twitter @SaudiEmbassyUSA."
454,https://saudiembassy.net/press-release/world-bank-lauds-saudi-arabia-generosity,World Bank Lauds Saudi Arabia for Generosity,"September 23, 2010","(WASHINGTON, DC) – A recent report by the World Bank highlighted the importance and high volume of humanitarian assistance that has come out of the Arab world during the past four decades. The report emphasized that the Kingdom of Saudi Arabia, Kuwait and the United Arab Emirates have been among the most generous in the world, with official development assistance (ODA) averaging 1.5 percent of their combined gross national income (GNI) during the period 1973-2008, more than twice the United Nations target of 0.7 percent.The World Bank report stated, “The Kingdom has become a significant donor to the United Nations World Food Program (WFP) and is the biggest contributor in the Middle East and the 16th largest overall.” The report also noted that Saudi Arabia has contributed more than $2 billion to the International Development Association (IDA), a key humanitarian organization run out of the World Bank.In addition to government assistance, Arab nations have established a number of specialized institutions to provide development assistance to low-income countries. Humanitarian assistance through these independent institutions has increased by 4.4 percent per year between 1990 and 2008. On July 1, 2010, the Saudi Fund for Development (SFD) announced that it had provided $8.23 billion to 75 countries between 1975 and 2009.This week at the United Nations General Assembly, United Nations Secretary General Ban Ki-moon spoke of the importance of reducing poverty around the world and heeding the call of nations affected by natural disasters, despite tough economic times. He said: “Being true means supporting the vulnerable despite the economic crisis. We should not balance budgets on the backs of the poor. We must not draw back from official development assistance – a lifeline of billions, for billions.”Saudi Arabia has heeded the call of those natural disasters for decades, and did not waver when floods devastated Pakistan in August. The Kingdom immediately sent blankets, food stuffs and other critical items, such as medical supplies. To date, Saudi Arabia has contributed more than $240 million and more than 700 tons of food stuffs to people affected by the flooding. In addition, Saudi-led rescue operations have saved more than 550 people trapped as a result of the flooding. On September 21, a team of 30 doctors from the King Faisal Specialist Hospital went to Pakistan to help the flood victims. The Saudi medical team brought water filters, which will provide clean water to 15,000 people a day, as well as pumps to remove stagnant water.For additional information on Saudi Arabia’s humanitarian efforts please visit www.saudiembassy.net or follow the Embassy on Twitter @SaudiEmbassyUSA."
455,https://saudiembassy.net/press-release/saudi-rescue-team-saves-136-pakistanis-drowning,Saudi Rescue Team Saves 136 Pakistanis from Drowning,"August 30, 2010","(WASHINGTON, DC) – A Saudi rescue team from the Saudi Civil Defense and Border Guards sent under the directive of Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz has saved the lives of 136 Pakistanis after flooding waters swept over five villages in Pakistan. The teams arrived in Pakistan on August 23 and 24.To date, the Kingdom of Saudi Arabia, including the government, citizens and corporations, have donated more than $170 million to the people affected by the flooding in Pakistan. This includes $70 million in humanitarian aid, such as water, food, blankets and medical supplies being transported by the bridge established at the directive of King Abdullah.Today, the Saudi Campaign for the Relief of the People of Pakistan will begin utilizing a land bridge, providing relief materials for those affected by floods in Pakistan. For two months the bridge will carry the basic human needs, including rice, flour, beans, lentils, and milk.The first phase of relief convoys also began today, including 80 trucks carrying aid that will be distributed in the provinces of Punjab and Kashmir. The trucks will provide food for 8,000 Punjabi families. They will receive 160 tons of flour, 40 tons of rice, 40 tons of lentils, 16 tons of milk and 40,000 liters of oil. In Kashmir, 12,000 families will receive 240 tons of flour, 60 tons of rice, 24 tons of lentils, 24 tons of beans, 25 tons of milk and 60,000 liters of oil. Over the next three months, a total of 1,000 trucks will provide humanitarian assistance to 2 million flood victims in Pakistan."
456,https://saudiembassy.net/press-release/saudi-arabia-contributes-more-170-million-pakistan-flood-relief,Saudi Arabia Contributes More Than $170 Million for Pakistan Flood Relief,"August 23, 2010","(WASHINGTON, DC) – The Kingdom of Saudi Arabia, including the government, citizens and corporations, have donated more than $170 million to the people affected by the flooding in Pakistan. This includes $70 million in humanitarian aid, such as water, food, blankets and medical supplies being transported by the air bridge established at the directive of Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz.King Abdullah has also ordered the creation of two field hospitals for Pakistani flood victims. Each hospital will be equipped with 200 beds, a pharmacy, an intensive care unit, an x-ray room and an operating room. The order for the Saudi field hospitals follows reports that diseases are breaking out and that people in the affected areas are suffering from a number of water-borne illnesses.In addition to providing needed medical supplies and clinics, King Abdullah issued a directive sending rescue teams from the Saudi Civil Defense and Border Guards to Pakistan to participate in rescue operations. The first rescue team left the Kingdom today and the second team is leaving tomorrow.Saudi Arabia also directed the disbursement of the $100 million, which was previously allocated by the Kingdom to the United Nations for emergency and humanitarian assistance, for those affected by natural disasters in Pakistan. “The tremendous human tragedy currently taking place in Pakistan is one to which all human beings and nations must respond. Our prayers and thoughts are with those who have lost loved ones. The potential adverse developments that are expected to take place, including dislocation and disease, must be pre-empted to avoid further casualties,” said Saudi Ambassador to the United States, Adel bin Ahmed Al-Jubeir. “The Kingdom, as it has since the founding of fraternal Pakistan, stands by the people of Pakistan as they confront this serious challenge which we hope, they will overcome with the help of their friends in the international community.""For additional information on Saudi Arabia’s humanitarian efforts please visit www.saudiembassy.net."
457,https://saudiembassy.net/press-release/saudi-arabia-gives-more-100-million-pakistani-flood-victims,Saudi Arabia Gives More Than $100 Million to Pakistani Flood Victims,"August 19, 2010","(WASHINGTON, DC) – The Kingdom of Saudi Arabia is rushing more than $80 million for flood relief efforts in Pakistan. In addition to the official assistance, a Pakistan flood appeal launched by the Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz August 16 has raised over $28 million. King Abdullah kicked off his Campaign for the Relief of the Pakistani People with a $5.33 million donation. Crown Prince Sultan bin Abdulaziz donated $2.67 million and Second Deputy Prime Minister Prince Nayef bin Abdulaziz donated $1.33 million to the campaign. Earlier this months, King Abdullah ordered the dispatch of emergency supplies for the flood victims. The first Saudi relief plane arrived in Peshawar on August 4 and the twenty-first relief plane arrived yesterday in Quetta. The humanitarian supplies transported by the Royal Saudi Air Force consisted of food, medical supplies, tents, blankets and other necessities. Saudi Arabia has a tradition of reaching out and lending a hand to nations devastated by natural disasters. In October 2005, the Kingdom donated $133 million to Pakistan following an earthquake that killed more than 82,000 people and left more than 3.3 million people homeless. The aid was earmarked for the reconstruction of public infrastructure. Later that month, King Abdullah launched a donation campaign, which raised more than $168 million to help the victims of the earthquake. Between 2006 and 2009, Saudi Arabia provided Pakistan over $1.5 billion in loans and aid, including $700 million pledged at the donor conference in Tokyo on April 17, 2009. Since 1978, the Kingdom’s foreign aid has averaged well above the official United Nations goal of 0.7 percent of total GDP. Saudi Arabia makes all of its contributions through the United Nations and its satellite organizations. For additional information on Saudi Arabia’s humanitarian efforts please visit www.saudiembassy.net."
458,https://saudiembassy.net/press-release/saudi-king-abdullah-named-newsweek%E2%80%99s-top-10-most-respected-leaders,Saudi King Abdullah Named In Newsweek’s Top 10 Most Respected Leaders,"August 19, 2010","(WASHINGTON, DC) - This week, Newsweek published a list of the top 10 most respected leaders around the world, and Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz was featured on the list as “The Reformer.” The piece noted the many strides King Abdullah has made in opening Saudi Arabia to foreign investors, providing the best education for his citizens, eliminating extremists within his borders and opening the job market to women.Over the course of his five years as King of Saudi Arabia, King Abdullah has achieved a lot of firsts. In February 2009, King Abdullah appointed Norah Al-Fayez the Deputy Education Minister for Women’s Education. This was the first time a woman was appointed a minister in the Kingdom. In addition, in September 2009, King Abdullah opened the first co-educational high education institution in the Kingdom, King Abdullah University of Science and Technology (KAUST). KAUST is the realization of King Abdullah’s vision for an international graduate-level research university in the Middle East to act as a beacon of learning and understanding throughout the region.King Abdullah has stood firm against those who wish to harm the Kingdom and its allies. In 2005, King Abdullah launched the first-ever awareness campaign to reinforce the true values of the Islamic faith and to educate Saudi citizens about the dangers of extremism and terrorism. The campaign, conducted over several months, featured advertisements on television, radio and billboards, as well as programs on television, in schools, mosques and at sporting events.In order to help bridge the gap between cultures and encourage dialogue King Abdullah launched the Interfaith Dialogue Initiative in 2008. The initiative has brought together hundreds of religious and political leaders from throughout the world to unite behind the commonality of their faiths and cultures. In addition, King Abdullah initiated the Religious Education Program to educate imams (prayer leaders) and monitor mosques and religious education to eliminate extremism and intolerance.Throughout his reign, King Abdullah has worked tirelessly to bring people from different cultures, religions, and backgrounds together. The King Abdullah Scholarship Program is an example of this. The program sends qualified Saudi students to colleges and universities around the world to learn, make friends and experience foreign cultures. The Saudi government has already offered scholarships to more than 60,000 students to the United States, Canada, Malaysia, Australia, New Zealand, Japan and others. For additional information on King Abdullah’s initiatives please visit www.saudiembassy.net."
459,https://saudiembassy.net/press-release/saudi-arabia-invests-385-billion-infrastructure-health-and-education,"Saudi Arabia Invests $385 Billion in Infrastructure, Health and Education","August 12, 2010","(WASHINGTON, DC) – The Kingdom of Saudi Arabia’s Council of Ministers endorsed the Ninth Five-Year Development Plan this week, increasing spending over the next five years by 67 percent. The total investment over the next five years is $385 billion. Despite the international economic downturn, the Kingdom continues to invest in the education and health of its people and its infrastructure. Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz has been emphasizing education for Saudi Arabia to become more competitive in an international market. The spending plan allocates funds for 25 new colleges of technology, 28 higher technical institutes and 50 industrial training institutes, and aims to expand the capacities of public universities to 1.7 million students and primary, intermediate and secondary schools to 5.31 million students.Additionally, the healthcare sector through the creation of117 new hospitals and 750 primary health care centers will add to the growing job market. Additionally, a plethora of new infrastructure projects, including doubling the present capacity of desalination plants from 1.05 billion to 2.07 billion cubic meters will increase job opportunities.Trade also continues to be a top priority for the Kingdom. In 2008, bilateral trade between the Kingdom and the U.S. increased by 14 percent, with exports diversifying away from oil. In March 2010, Saudi Arabia announced plans to launch stock market index funds accessible to foreigners in a bid to open up the Arab world’s biggest stock exchange. The Saudi stock market is the region’s leader, with stocks rising to their highest prices since 2008 in March 2010.Over the past year the Kingdom’s financial sector has become more transparent and has attracted more foreign investors. A report by the United Nations Conference on Trade and Development (UNCTAD) ranked Saudi Arabia as the eighth largest recipient of direct foreign investment in the world, amounting to an estimated $35.46 billion. The previous year the Kingdom ranked 14th, demonstrating the increasing strength and stability of the Saudi economy despite a harsh international economic environment."
460,https://saudiembassy.net/press-release/saudi-embassy-host-saudi-women-photo-exhibit,Saudi Embassy to Host Saudi Women Photo Exhibit,"July 27, 2010","(WASHINGTON, DC) – Today, the Royal Embassy of Saudi Arabia in coordination with Dar Al-Hekma College is opening a photo exhibit entitled “Photography Through the Eyes of Saudi Arabian Women.” The exhibition is the first of its kind, portraying a collection of work from dozens of Saudi women photographers to be exhibited in the United States. The exhibit will run from July 27-August 6 at the Embassy in Washington, D.C.The initial showing of the exhibit in Jeddah, Saudi Arabia in April 2010 was organized by Saudi photographer Rania A. Razek, showcasing photographs by amateur and professional female photographers. Ms. Razek helped found the first women’s photography club in the Kingdom and was involved in developing the Photography Diploma Program at Dar Al-Hekma College and other institutions in the Kingdom.The photographs from the exhibit are also featured in a book entitled Photography Through the Eyes of Saudi Arabian Women created by Ms. Razek. The book includes the experiences of female photographers living in Saudi Arabia.Ms Razek said, “My wish is that this book and exhibit will help motivate others to share their unique visions with the world. I hope the work will help increase awareness, pride and appreciation for our cultural heritage.”The photographs featured were taken in a variety of places in Saudi Arabia and around the world. They cover the following topics: visions of life, portraiture, abstractions, Saudi Arabian culture and photo art.For more information on Saudi Arabian culture visit the Royal Embassy of Saudi Arabia website."
461,https://saudiembassy.net/press-release/king-abdullah-meets-president-barack-obama,King Abdullah meets President Barack Obama,"June 29, 2010","(WASHINGTON, DC) - Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz today met with U.S. President Barack Obama at the White House. Saudi Ambassador to the United States, Adel A. Al-Jubeir said “the two leaders held comprehensive and productive talks on a wide range of issues of mutual interest and common concern.”For an official readout of King Abdullah’s meeting with President Obama, visit: http://www.whitehouse.gov/the-press-office/readout-presidents-meeting-with-king-abdullah-saudi-arabia"
462,https://saudiembassy.net/press-release/saudi-arabia-denies-media-reports-it-has-allowed-israel-use-its-airspace,Saudi Arabia Denies Media Reports It Has Allowed Israel to Use Its Airspace,"June 13, 2010","(WASHINGTON, DC) – The Kingdom of Saudi Arabia categorically and totally denies a report published by a British newspaper Saturday that it has granted permission to Israel to use its airspace for any hostile activities against Iran.Saudi Arabia has repeatedly reiterated its clear stance that it will never allow anyone to use its territories or airspace for aggression against another nation."
463,https://saudiembassy.net/press-release/saudi-ambassador%E2%80%99s-remarks-us-saudi-business-opportunities-forum-chicago,Saudi Ambassador’s Remarks At U.S.-Saudi Business Opportunities Forum In Chicago,"April 30, 2010","(WASHINGTON, DC) – The following are remarks delivered by the Kingdom of Saudi Arabia’s Ambassador to the United States Adel bin Ahmed Al-Jubeir at the U.S.-Saudi Business Opportunities Forum in Chicago on April 28, 2010:In the name of God, Most Merciful, most Compassionate.It is a pleasure for me to speak to you tonight.At the outset, I would like to express my thanks to all the individuals who have made this event possible. I also want to thank all the participants in this conference.I have been asked to say a few words about the relationship between our two countries, and I will do so briefly.The Saudi-U.S. relationship is in its seventh decade. It has seen the coming and breaking of many storms. It has been tried; it has been tested. And it has always come out stronger after each experience.When I look at the relationship today, I can say that it is in a very unique place in its history. It is very strong; it is very institutionalized. We have officials from both governments – across departments – working and dealing directly with their counterparts in both governments. We have clarity between our two governments.We have many common interests and challenges that we are dealing with: the situation in Afghanistan and Pakistan, the nuclear issues, the challenges that Yemen faces, the Peace Process, Iraq, Sudan, pirates, terrorists, the financial crisis, and energy issues. On all of these, the interests of our two countries are aligned in ways they have never been. And the cooperation between our two governments on all of these issues is very extensive.As Ronald Reagan used to say, “facts are stubborn things.” When you look at the facts of the relationship, we find that the numbers speak for themselves. Last year, the American Embassy and Consulates in the Kingdom issued almost 70,000 visas to Saudis. Our Embassy in Washington and our Consulates in the U.S. issued over 60,000 visas to American citizens. These are historically high numbers.When we look at American investment in the Kingdom of Saudi Arabia, it is at unprecedented levels. And when we look at Saudi investment in the U.S., we can say the same.This wouldn’t be the case if not for the strength of the relationship.When we look at the number of Saudi students studying in the United States, the number increased from about 2,300 in 2003 to almost 25,000 today. They are in virtually every state and every city, and they are very noble and distinguished ambassadors of their country and their faith, and we are very proud of them. We expect, as these students graduate and go back to the Kingdom, that they will contribute to the development of Saud Arabia and also act as ambassadors and bridges between our two countries.Overall, I believe we have a very healthy relationship. We have a relationship that is entering into a new phase, one that will be even deeper and broader than it has been, and one that will hopefully bring prosperity and security and peace to both of our countries.With these few words, I would like to thank you once again for the opportunity to talk to you, as well as thank the organizers of this event for this wonderful function. And I wish all of you the best.Thank you very much."
464,https://saudiembassy.net/press-release/saudi-arabia-calls-strengthening-cooperation-confront-threats-international-safety,Saudi Arabia Calls for Strengthening Cooperation To Confront Threats to International Safety,"April 28, 2010","An International Counter-Terrorism Center is Needed to Enhance Information Sharing.(WASHINGTON, DC) – Saudi Ambassador to the United States, Adel bin Ahmed Al-Jubeir today renewed the Kingdom’s call for multinational collaboration and information-sharing to improve efforts to combat terrorism and enhance public safety. Ambassador Al-Jubeir said, “Information is one of the most effective weapons in fighting terrorism, and nations committed to combating terrorism must do more to improve the exchange information in order to improve public safety.”Saudi Arabia has been a consistent proponent of enhancing international cooperation to combat terrorism. In February of 2005, the Kingdom took the initiative by organizing an International Counter-terrorism Conference in Riyadh, which was attended by officials and experts from law enforcement agencies from more than 60 countries. The United States delegation was headed by then-Homeland Security Advisor, Frances F. Townsend.One of the key recommendations issued by the Riyadh conference was a proposal first articulated by the Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz, to establish an International Counter-terrorism Center to serve as a hub for the exchange of information between nations.Al-Jubeir added, “The purpose of the proposed Center is to enhance the exchange of information between nations in a timely manner so as to allow them to take appropriate measures to face potential threats and to learn from the experiences of others.”Establishing the proposed Center would facilitate the exchange of information, technology and training needed to confront terrorism. The Center could also serve as a point of coordination for the development of laws and regulations for combating terror and terror financing as well as public education efforts to raise awareness of the dangers of terrorism. It could also recommend effective procedures to enhance public safety in a variety of areas to improve counter-terrorism efforts.According to Al-Jubeir, “If nations can agree on policies and procedures for protecting public safety and continuously work to improve them by sharing information, experiences and technology, then the security of everyone would be enhanced.”"
465,https://saudiembassy.net/press-release/saudi-ambassador-extends-condolences-family-captain-grant,Saudi Ambassador Extends Condolences to Family of Captain Grant,"April 28, 2010","(WASHINGTON, DC) – The Saudi Ambassador to the United States Adel bin Ahmed Al-Jubeir today offered his condolences to the family and friends of American pilot Joseph W. Grant.“On behalf of the Kingdom of Saudi Arabia I extend my deepest condolences to the family of Captain Joe Grant. Captain Grant served an important role in the early days of the modern Saudi state as the first airline pilot for King Abdulaziz in 1945. He assisted in bringing aviation to the Kingdom, which earned him the King Abdulaziz Medal- First Class."""
466,https://saudiembassy.net/press-release/saudi-ambassador-speak-us-saudi-business-forum,Saudi Ambassador to Speak at U.S.-Saudi Business Forum,"April 28, 2010","(WASHINGTON, DC) – The Kingdom of Saudi Arabia’s Ambassador to the United States, Adel bin Ahmed Al-Jubeir will be speaking at the US-Saudi Business Opportunities Forum, which is being held in Chicago from April 27-29. The event, the first of its kind, has been organized by the Committee for International Trade (Saudi Chambers of Commerce) and the U.S. Saudi Arabian Business Council in partnership with U.S. Chamber of Commerce and the U.S. Department of Commerce.“The Saudi-U.S. relationship has grown and deepened over the past seven decades,” said Saudi Ambassador Al-Jubeir. “This conference will highlight the opportunities available to citizens of both countries as a result of the strong economic ties between them.”A number of senior Saudi officials are expected at the event, including His Excellency Dr. Ibrahim Al-Assaf, Minister of Finance; His Excellency Ali Al-Naimi, Minister of Petroleum and Mineral Resources; and His Excellency Abdullah Alireza, Minister of Commerce and Industry.In addition, several senior government officials and corporate executive from both countries will participate in the conference."
467,https://saudiembassy.net/press-release/head-saudi-delegation-nuclear-security-summit-delivers-statement,Head of Saudi Delegation to the Nuclear Security Summit Delivers Statement,"April 13, 2010","(WASHINGTON, DC) - Prince Muqrin bin Abdulaziz, President of General Intelligence Presidency (GIP) and head of Saudi Arabia’s delegation to the Nuclear Security Summit in Washington, DC, presented the Kingdom’s statement at the summit on behalf of the Kingdom. Below is statement in its entirety. The statement can also be found on the Royal Embassy of Saudi Arabia’s website.In the Name of God, the Merciful, the CompassionateYour Excellency Mr. Barack Obama, President of the United States of America,
Your Highnesses and Excellencies, Heads of State and Distinguished
Heads and Members of Delegations,
Ladies and Gentlemen,I have the honor to convey to you, on behalf of the Custodian of the Two Holy Mosques, King Abdullah bin Abdulaziz Al-Saud, King of Saudi Arabia, sincere greetings and best wishes for the success of this Summit. I would also like to express, on behalf of the delegation of the Kingdom of Saudi Arabia, our appreciation for the commendable endeavors that the United States has made in preparing for this Summit which, God willing, will help us to achieve the desired objectives including, in particular, the quest for a world free of nuclear weapons.Mr. President,The world is currently facing many challenges in its efforts to prevent the proliferation of nuclear weapons and avert the evident threats that they pose in zones of conflict and tension, especially in view of the aspirations of some states to acquire weapons of mass destruction that would affect international peace and security. For the last 60 years, the entire world has been relying on a multilateral diplomatic approach to prevent the proliferation of nuclear weapons and on action through the United Nations and its organs, and specifically the Security Council as an instrument by which the international community is bound, to preserve international peace and security. In reality, however, the inflexible positions of some states with regard to the acquisition of nuclear weapons without being subject to international safeguards has made that objective difficult to attain and might lead to a breakdown of the nonproliferation regime.We are meeting here today in the hope of producing recommendations for the formulation of practical solutions on nuclear security issues, as well as other equally important relate issues such as personal security and development security, and achieving Security Council Resolution 1540 to prevent weapons of mass destruction from falling into the hands of terrorist organizations and to exercise stricter control over providers of nuclear services with a view to ensuring that they do not supply illegitimate bodies with nuclear materials or technology.Mr. President,The Kingdom of Saudi Arabia has already submitted a report setting forth its views on measures to establish a nuclear-weapon-free zone in the Middle East, which has a close bearing on the present initiative. That report was issued in an official document of the Sixth Review Conference of States Parties to the Non-Proliferation Treaty of 2000. In this connection, my country's Government has repeatedly emphasized the concerns reflected in that report, as well as the resolutions that the General Assembly has adopted in this regard since 1974 and which have been adopted by consensus since its thirty-fifth session in 1980, including the resolution calling for the Middle East and Arabian Gulf are to be declared a zone free of all weapons of mass destruction, particularly nuclear weapons.Security and stability cannot be established in any region through endeavors to acquire weapons of mass destruction. On the contrary, they can be established only through cooperation and consultation among states in a manner that shows due regard for the concerns and interests of each party to promote human and economic development and prosperity and avert an arms race for such horrendous weapons.Consequently, Israel's possession of nuclear weapons constitutes a fundamental obstacle to the achievement of security and stability in the Middle Eastern region. The justifications that it has cited for its acquisition and development of weapons of mass destruction, and especially nuclear weapons, are manifestly and totally inconsistent with its alleged desire to achieve peace with the peoples and states of the region.With regard to the crisis concerning the Iranian nuclear file, the Kingdom of Saudi Arabia welcomes the international endeavors to find a peaceful solution to this crisis through dialogue in such a way as to guarantee the right of Iran and other states in the region to the peaceful use of nuclear energy in accordance with the procedural safeguards, and under the supervision, of the International Atomic Energy Agency. We hope that Iran will respond to these endeavors in order to put an end to the crisis as soon as possible.Real peace must be based on trust, proof of good intentions on the part of all the states and peoples of the region and their freedom from injustice, occupation and the commission of odious crimes. It cannot be based on the possession of, or threat to use, nuclear weapons or the imposition of a policy of fait accompli and hegemony which would constitute a source of concern and pose a threat not only to the peoples of the region but to international peace and security as a whole. Engagement by any state of the region in a nuclear arms race would close any window of opportunity for the establishment of regional peace and security, which form an integral part of global peace and security. In this regard, the Kingdom of Saudi Arabia welcomes the initiative of the United States to change its nuclear strategy in order to limit the conditions that might prompt it to make use of nuclear weapons. This is a major step towards making such weapons unusable and we hope that it will provide other States with an incentive to renounce their ambitions to acquire nuclear weapons.Mr. President,On numerous occasions, my country has manifested its rapid responsiveness to the requirements for the preservation of international peace and stability. My country submitted its report to the Security Council Committee established pursuant to Resolution 1540 concerning the proliferation of weapons of mass destruction and, in this connection, the Government of the Kingdom of Saudi Arabia has signed and ratified the Non-Proliferation Treaty Safeguards Agreement and the Small Quantities Protocol of 16 June 2005 annexed thereto which entered into effect in regard to the Kingdom on 13 January 2009. The Kingdom, which is among the states that have been targeted by terrorists, also signed the Convention on Nuclear Terrorism last year.The Kingdom of Saudi Arabia gave considerable attention to the question of its accession to that and other conventions seeking to preserve international peace and security and has urged all peace-loving states to take the initiative by acceding to such conventions and helping the international community to build a society free of weapons of mass destruction in keeping with its realization of the need for peaceful coexistence and cooperation among states in the interests of mankind and in order to preserve human achievements and potential. With a view to helping to establish peace and security as a mode of coexistence among peoples and nations and minimizing the risks of the outbreak of wars in which internationally prohibited weapons might be used, the Kingdom has participated in international efforts to prevent the proliferation, and ensure the elimination, of weapons of mass destruction. Our meeting today, aimed at the creation of a strategic climate, is an earnest step in the right direction to prevent nuclear materials from being smuggled and falling into the hands of terrorist organizations.In this connection, the Kingdom of Saudi Arabia has supported the United Nations resolutions concerning the non-proliferation of weapons of mass destruction which are adopted every year by the General Assembly, such as the follow-up on the advisory opinion of the International Court of Justice, concerning the legality of the threat or use of nuclear weapons, nuclear disarmament, the resolution concerning the adoption of measures to prevent terrorists from acquiring weapons of mass destruction, and the resolution concerning a road map for the complete elimination of nuclear weapons.The Kingdom has also supported regional resolutions on this subject, particularly the resolution concerning the establishment of a nuclear-weapon-free zone in the Middle East and the resolution on the dangers of nuclear proliferation in the Middle East. In addition, the Kingdom has participated in the periodic meetings of the drafting committee on a convention to make the Middle East a zone free of weapons of mass destruction since the establishment of that committee in 1994. Most regrettably, however, we are still suffering from the basic stimulus for an escalation of tension and increased scope for a nuclear arms race in the Middle Eastern region in which some states are showing an inclination to acquire nuclear weapons on the pretext of creating a form of military strategic balance, which could once again give rise to a cold-war environment. Such inclinations will only aggravate the state of anxiety, tension and instability with which the region has been afflicted for many decades. Accordingly, we urge the international community to support the endeavors aimed at curbing such dangerous inclinations, which could entail catastrophic consequences for the region's peace and security, and to focus on creating a climate of security and stability which would increase the opportunities for the successful implementation of development plans throughout the Middle East.In conclusion, Mr. President, it is my hope that, under your wise guidance, this important conference will prove successful and, God willing, lead to constructive and fruitful steps towards the achievement of results that will help to ensure peace and stability for the international community, which is dire need thereof. Thank you, Mr. President."
468,https://saudiembassy.net/press-release/counterterrorism-conference-saudi-arabia-concludes-calls-greater-tolerance,"Counterterrorism Conference in Saudi Arabia Concludes, Calls for Greater Tolerance","April 1, 2010","(WASHINGTON, DC) - The four-day Conference of Terrorism between Intellectual Extremism and Extremist Ideology concluded yesterday in Madinah. The conference was organized by the Islamic University of Madinah in cooperation with the Ministry of Interior. It was held within the framework of the directives of the Custodian of the Two Holy Mosques King Abdullah bin Abdulaziz and Crown Prince Sultan bin Abdulaziz.Prince Nayef bin Abdulaziz, the Second Deputy Premier and Minister of Interior opened the conference by renewing the call to fight the sources of terrorism saying, ""If all people do not work to dry up the sources of terrorism, it will continue in its existence."" Prince Nayef stressed that security forces are making intensive efforts to detect terrorist acts and prevent their occurrence.The Under Secretary of Ministry of Islamic Affairs for Mosques, Call and Guidance Affairs, Dr. Tawfiq Al-Sudairi announced that the Ministry has completed a book containing speeches on the issues of intellectual security which will be distributed to Imams. Additionally, he stated that the Ministry has established a website to be used as a reference for Imams when they are preparing their Friday sermons. He also announced the creation of a five-year program for Imams to become qualified to serve at Mosques in the Kingdom.As the conference drew to a close, attendees urged Muslim youth to adhere to Islam's moderation and its tolerance towards others and called on extremist groups ""to refrain from involving Islam in their deviating media discourse, to stop perpetrating criminal acts, return to their senses and follow the path of groups that have declared repentance.”For additional information on Saudi Arabia’s counterterrorism efforts please visit us on Twitter @SaudiEmbassyUSA or on YouTube."
